Uniprot ID;EC number
Q1K878;
A0A251SKQ1;2.1.1.56
I1KQ70;
A0A059B3R4;3.1.4.4
F6VBN2;
B8C598;2.7.7.6
U5DBS4;2.1.1.216
F6TEM9;3.6.4.13
A0A1D8PFK5;2.4.1.16
W5MF26;
F6Z586;3.1.4.-
A0A0Q3RXM9;2.3.1.48
A0A3B6LWR5;
C5WNL7;4.2.1.91
P44857;2.3.1.15
M1BVD6;
M4CZW4;3.1.1.31
A0A2K1R9K4;2.7.11.1
B3SC13;1.11.1.6
F0Z7N2;2.4.2.14
A0A078IIB0;
F6QP11;2.7.11.1
M4D452;4.3.2.9
A0A1U8JM91;3.2.1.26
H2MKW3;2.7.-.-
A5C0R5;3.1.4.11
F7EEM1;6.1.1.6
F6YAX8;
A7EYG6;
A5D7P1;5.1.3.1
A0A1U8HGM6;2.7.7.6
I1MVP6;
A0A1D6F7L8;3.1.1.-
K4A8M3;
P0CZ23;1.3.3.6
A0A2J6L2K8;
Q9KS92;
D8RM43;2.5.1.19
A0A061GJV9;
M5WFZ2;2.7.11.1
A0A059DGI2;
A0A059BIM2;
A4LBC3;
A0A059ATK8;
B7J950;1.-.-.-
A0A0R0GUR9;3.5.1.14
A2BHM7;2.3.1.-
A0A1U8J6J9;2.7.1.159
A0A2C9WB98;2.3.1.41
A0A251RTL8;
Q6H513;2.7.7.15
A0A2C9W0A8;6.1.1.7
A0A2I3TBB3;2.7.7.7
A0A3Q7GAK5;3.1.3.12
D8SLL3;
A0A251PK11;2.7.11.1
F7GLV2;2.7.10.2
G3QV16;
E9GNE7;1.15.1.1
H2R747;2.7.7.84
E0CTR6;2.7.1.26
A0A3Q2HJJ4;2.4.1.-
G7MIX1;2.4.1.312
A0A251S9I9;
Q980Q4;2.4.2.9
H3HCP0;3.1.4.-
H9GBC9;
Q9VAI0;2.3.1.4
Q8NKC0;3.5.1.1
K3ZQR0;3.5.4.6
Q83BN0;6.3.5.-
D8SH64;
B3SAK5;4.2.1.2
A0A078J9E3;
Q7UXM8;1.8.1.4
Q75C61;4.2.1.93
A0A0A0LG68;
A0A059C392;3.1.1.-
M4EWY9;
Q1LYJ2;
C3YBI7;2.7.7.7
G3SER2;2.8.1.8
G3QNQ7;2.7.11.1
Q83C14;6.1.1.20
Q9W327;6.1.1.6
G3RKT8;5.1.3.17
A7F163;
A0A1B8Y962;
P55218;2.5.1.-
Q7NKL9;
T1FSF1;
A0A1S3XYL6;
M1DDQ7;
A0A2K3E3W0;2.8.1.7
C3XV72;
I3LUA0;3.1.1.34
A0A3B6LHE8;6.1.1.18
A0A2I4GRK6;
I1JLW4;
U5FYE1;1.1.1.86
B3S471;
A0A3Q2IB55;
D2A2H3;2.7.8.15
A0A1U8G0D1;2.7.4.22
F6ZKS9;
F1N9S5;
H3EGL7;1.5.1.6
M1BXP0;
A0A2K1XQB7;2.7.4.14
A0A3Q7IMJ4;
A0A1D8PFA3;
Q6C7P3;
G1D7B4;7.1.1.-
F1S6M1;3.1.6.4
A0A2I4EUC9;1.17.1.9
G7I3J4;
A0A3B6EHU7;
A0A2G2Z812;
A0A1D5PMZ4;
A0A1U8MT64;6.3.4.5
F2DYM7;4.1.1.50
F0ZER0;1.1.1.34
Q5DIW2;
Q9H9B1;"2.1.1.-; 2.1.1.367"
E1JIZ4;
P62192;
I1HCU7;
A0A0A0K9B8;
F7BQK7;
A0A059ABR2;3.1.3.95
A0A067E505;
E9HZK7;
A0A078FF90;
W5NFH6;
H3H4V0;
A0A1C9ZQ72;7.1.1.2
A0A3Q7ERV7;2.7.11.1
A0A2C9VRD0;
I3LHT2;
A0A287BFW9;
F1P5U3;2.3.1.5
P0CP70;2.7.11.1
M3XEK3;1.3.8.7
C9W8M5;
A0A2K1KVI3;2.3.3.13
A7E8J3;
D8T6P1;"2.4.2.10; 4.1.1.23"
A0A1U7ZNH2;5.3.1.9
A0A3N7EZE5;1.1.1.44
A0A078JIG0;
A0A287BMN4;3.1.1.23
A7EIF7;
I1MR75;
O44740;
A0A3B6D6J5;1.11.1.11
G3QRN2;"1.16.1.6; 2.5.1.151"
A0A0K9QV12;4.99.1.1
A0A2K1ICA8;
D8R3S5;
D7TFW8;
A0A2C9WCP5;
A0A1U7ZDF9;
Q1K8D7;
A0A2I2YLJ1;2.4.1.-
A0A3Q2UJD2;
F6H1I6;2.7.1.158
K7BTI0;2.3.1.21
A0A061GGY5;
P12945;
A0A2C9W2C4;
A0A072U9B5;1.14.11.2
Q5KC08;
Q7S2S0;6.5.1.1
A0A1S3ZPY2;4.3.2.9
A7SG98;1.11.1.24
P9WIH5;
A0A3Q1MLX2;3.1.1.17
A0A3Q1NAD5;
F1LS86;6.1.1.5
O84780;
P27574;3.1.3.48
P35282;
I1IAY7;
M1FW61;
Q0V0E3;
A7RQV3;
Q58FB8;2.7.11.1
H2LLR1;3.1.4.11
I1J4F8;2.7.1.11
A0A251UGZ7;2.7.6.1
A0A0K9NIZ5;2.7.11.1
D7TZ77;2.7.1.30
D7TZC8;
G7JVI7;6.2.1.-
Q3SDM4;
A0A3B6HX43;
A0A022QR36;
A2EW65;
A0A061F6E1;5.2.1.8
A0E860;
F7DUQ3;2.8.2.-
E9GGG3;
D6WAC4;
A0E1G0;
M1C5Y4;4.1.1.35
A0A1U8A387;
A0A3B6IK29;5.4.2.2
H2MAY7;
M3W6I1;4.1.3.4
D8SPA3;
P18596;7.2.2.10
F7D054;2.5.1.6
E9HMN4;
Q02127;1.3.5.2
Q4WL17;1.1.2.4
Q8CWW1;5.1.3.3
A0A1S4CZY7;
K7MK32;
A0A251NWC3;
P00528;2.7.10.2
A0A1U8J8Z5;
B6T6S5;5.1.3.15
Q8PAJ6;1.2.4.2
Q8EIY7;2.1.1.72
A0A2J6JWZ2;5.4.2.2
T1G1K9;
A0A1U8IFW4;6.2.1.5
A0A2K1R7X5;
A0DM06;
A2ENR8;3.1.3.2
M4DYZ7;
A0A2K1KI45;
Q8DQ67;3.5.1.6
Q0D7H8;
Q9UIC8;2.1.1.233
A0A1S3XRW2;2.7.7.7
P74782;1.3.5.2
A0A078HTS7;1.3.1.-
Q5K7T2;
Q759D0;2.1.1.220
A0A3N7G5Z7;2.7.4.24
A0A2G2ZFV9;1.2.4.2
B9TLB9;3.1.3.18
E9G149;
W1NZ55;5.2.1.8
A0A078FSV1;
A0A2I4FVA6;6.3.5.4
A0A2I3T613;
A2DHP4;2.5.1.58
A2FRN0;
F6HH73;3.6.1.22
Q74GW6;3.6.4.-
A0A0K9PGQ6;
A0A022QSA0;
B9RKY8;3.5.1.14
Q8EXH5;
Q0UGQ2;
A9RE43;5.4.2.2
A0A2G2Y6C5;1.11.1.7
M4FHI4;3.1.1.11
A0A2C9VQJ5;
A2DL60;
H2LPA0;3.1.3.56
Q95RC0;2.3.1.-
F6XNP5;
Q1GNW5;1.14.11.55
Q93W51;
A0A1U7ZDE6;
F6H4K6;
A0A3B6TJW1;
C5XLU6;
F6R1C3;5.2.1.8
Q74G15;
A0A3Q7JTC3;1.13.11.5
A0A1U8JM46;2.4.1.13
B3S214;
A0A3B6NP49;
A0A0A0L5D0;2.7.7.4
E9HJD1;
F6HWY0;2.4.1.13
A2PZD2;
A0A059B182;
P45055;2.2.1.2
Q12166;2.3.3.13
A0A0A0K4Z2;
A0A078IV54;
A0A0A0KRC5;
A0A1S4DNU0;3.1.1.11
A0A337SAH4;
A1Y2K1;2.7.10.2
A0A059C908;
Q4WTQ7;
P38876;3.1.1.29
A0A1U8AX14;2.7.1.25
G3R414;3.1.4.11
D8QQR8;
F7CFJ9;2.4.1.11
G3QVS0;3.1.4.-
Q8RGM4;2.7.1.23
A0A1D6EU99;
A0A061GC00;2.7.1.-
A0A1D6F8I9;
A0A3B6CD24;
F4NS36;6.4.1.4
W5MW62;
A0A2R8Q5X4;
P48466;2.5.1.6
A0A3B3IFI0;2.7.11.13
A0A2I2YZK5;
B8C1C5;2.7.7.8
G7L5A6;
F7A9L9;1.5.1.3
P97494;6.3.2.2
E3L2G4;
F1RCR8;
Q9K3U0;2.7.6.1
Q9XIV8;1.11.1.7
F6PWM6;2.1.1.85
Q0UD05;2.7.11.1
Q583Q5;1.1.1.103
A9VBQ0;
A0A2C9VTT6;
Q8Y668;2.4.2.10
M3WH68;2.7.11.24
A0A078HUM3;1.8.4.11
G1KKA8;5.2.1.8
F1LV21;
Q5AJY9;
Q0V430;
A0A1U8MU44;2.7.11.1
A0A2I3T898;
C8VHR0;
A0A3B6B8Q6;1.3.5.2
P97259;2.4.1.155
Q8THH4;2.1.1.-
Q8ZPL9;3.5.4.4
Q8ZTA8;6.1.1.19
B7Q731;
A0A022QMT5;6.1.1.6
A0A1U8MD00;3.1.1.14
A0A1U7ZER5;
D8RXP9;5.3.1.9
G1KNI0;
G5EFX2;2.7.11.13
H3DXD2;
M1CE49;
M5XQJ0;4.1.1.49
A7E806;
I1J1Q7;
C3YCT1;
Q7SEP4;3.1.3.36
Q8EDH2;2.3.1.39
A0A251PYU3;
M4E224;
F4I6G9;6.3.4.2
Q9UTI7;2.1.1.45
O66677;3.1.1.29
A0A1U8L6W0;2.5.1.47
A7SQN6;
B7FEW8;2.1.1.60
H2LYJ3;2.7.1.153
P23256;4.4.1.13
Q1AGW2;7.1.1.2
W5MWP8;6.1.1.4
A0A2K1KK96;
F6GV14;
A0A368PZ15;
A7SXJ5;
A0A3B6C1N6;3.1.1.11
A0A2J6M1B3;
Q2FYZ2;2.5.1.75
A0A5G3HUQ0;
A0E7G4;2.6.1.16
A9RYM8;3.5.2.5
A0A2R8QNZ0;3.1.4.-
A0A2J6LYN5;6.3.1.2
Q5HH69;2.4.1.315
Q8ZR26;2.6.1.1
B4FJW4;
D8RKT9;
F7CBU9;3.1.1.4
K7DD09;1.1.1.95
A0A0K9QJ49;
Q6GQM2;2.3.1.57
W1NL77;
B4FLM2;
M4DCL3;
V5INY4;
A0A2I4HWE5;2.7.1.25
A0A022RNX9;2.4.2.9
A0A1U8K4J3;
Q7UMZ5;3.1.6.4
A0A3B3HET7;
F0ZUJ1;1.2.4.4
C4M0G3;5.1.3.1
A0A1U8BAB4;2.1.1.193
A9RB75;3.1.3.11
A9UV21;5.1.3.2
A0A3B6GNZ8;
A7S6L6;
K7LFD8;2.4.2.14
A0A1S3Y7E9;
A0A0R0K6H9;
A0A3B6B4Y4;
F4J220;3.1.3.-
M0ZXA2;
T1EHY0;
W1P0B7;
A0A022Q7N1;
A0A1U8FKA4;2.7.6.2
A0A1W0W449;
H9GPA3;3.6.4.12
A0A022R3Q2;2.1.1.216
M4EBQ8;
P34476;
A0A059DCL6;
A0A061DLD2;2.4.1.143
Q5EAB2;"2.7.11.22; 2.7.11.23"
P45579;1.1.1.-
F6Z570;
Q9SGA2;3.1.4.46
A0A3B6IL57;6.3.4.4
A0A3B6AWY9;
B7PHG1;2.7.11.13
T1EFB1;
P46283;3.1.3.37
G3S4I5;5.2.1.8
E1BM12;
Q4KLG6;
Q5NT32;
W5NE62;2.7.7.8
E9GNA8;
O82480;
G3R3D8;2.7.11.1
G7JGT0;1.2.1.9
W5ND27;
A0A1D8PU58;3.5.1.1
Q7CPW5;4.-.-.-
A0A251PGW7;
A0A1D5PZB7;1.14.13.39
A0A1S4DA24;2.3.1.97
Q5BCG1;3.1.3.7
P59119;4.3.2.10
A0A1U8HD97;
A0A2R8QG88;2.7.10.2
F7GV49;1.13.11.5
H8WGW8;1.2.4.4
Q9HQH9;2.3.1.193
M1A8D1;3.1.4.11
A0A1D6QKM1;3.1.4.46
F6UXV3;
Q5JDY1;2.5.1.41
A2ED73;
Q7UZ20;6.1.1.21
A0A2J6L820;
A0DKB2;
A2E535;
F6HEU7;
A0A1C9ZW10;7.1.1.2
Q4QDV4;5.2.1.8
F1SF93;
H2LSE1;
F4P309;1.2.4.1
A0BYQ3;
H2MTT1;
G7JPU6;
H2QHE1;
A0A2J6KYI4;5.2.1.8
A0A0K9R7V1;
A0A2J6LR19;1.11.1.7
Q8MZD1;
A0A0K9Q927;6.3.4.4
B5YKG0;6.3.3.1
B7QG90;2.6.1.64
I1L905;4.3.1.24
Q68FU2;2.6.1.52
A0A0K9RIT7;
A0A2K2A0M4;
B3S9Q3;
A0A059CLS5;2.7.1.-
Q9V3N7;"3.5.2.-; 3.5.2.2"
A0A0G2KN05;2.4.1.-
A0A3B5YQG5;
A0A1U8MW63;2.7.11.1
H2QME0;
H3GI71;6.1.1.11
A0A3B3HLV1;1.8.98.2
A0A2G2ZJ33;"2.3.2.2; 3.4.19.13"
A8XAX1;
M1D8W4;
W5CUZ8;
Q62829;2.7.11.1
A0A1U8LQW6;3.1.1.11
A0A022RHD9;3.1.1.-
B3RKM7;
C3ZRF4;1.1.99.1
Q9Y6K5;2.7.7.84
P9WH77;1.17.4.1
I1I127;2.1.1.56
K3XJ92;
Q386W0;6.1.1.19
A0A1B8XXX8;
P0CO34;2.7.1.158
M1BDB3;2.7.1.-
C8VTT9;1.1.1.8
A0A2I3SE58;2.7.11.30
A0A3B6GTD5;2.7.4.14
G3RSM6;3.6.1.1
F6YFH6;2.7.10.2
A0A251UEJ4;
A0A2G3AJW5;
H2KZ18;3.5.4.6
M5X2K1;2.7.7.6
Q6PE19;
A0A059A0J5;
A0A251UE54;
P24033;"2.7.11.22; 2.7.11.23"
A0A0K9R3R3;
A0A2K2BVF1;3.6.4.12
W5M448;
M5XSB2;
F1P451;
D3ZAI6;
Q61B55;
Q55FF7;
A0A3Q1M447;2.7.4.6
P25578;2.7.8.5
A0A251SXV4;3.1.1.11
A0A251IY90;2.7.1.40
A0A251USR5;
Q6P2A8;3.5.1.98
X1WH23;
A0A3B3HBV6;2.1.1.63
Q9HZ94;
A0A2K1ISB0;2.7.11.1
A0A059D4Q0;
A0A251U6G0;3.1.1.31
A0A2G3A3M1;1.11.1.7
A0A078HT40;
Q02293;2.5.1.58
M5XDC4;
W5M978;
A0A140TAT7;2.1.2.1
A0A2K1ZAZ9;
Q00955;"6.3.4.14; 6.4.1.2"
A0A1D5QUA8;
A0A3B6QFJ8;
E9QCT7;
M9PI17;"1.-.-.-; 1.1.1.112; 1.1.1.2; 1.1.1.21"
K3YG56;
A0A022QW17;2.7.1.158
A0A078J8C3;1.14.14.17
A2E9F1;
T1FYV8;2.7.11.1
Q94A03;2.7.7.41
Q7PY95;
B9FSH5;6.1.1.7
B7QD44;3.5.2.7
D8TE67;2.7.7.6
A0A3Q7JDJ8;
Q8ZC45;2.2.1.7
Q9W0C4;4.1.1.90
A9V0X5;
Q8IKR8;2.1.2.1
A0A072TS59;2.7.1.33
A0A1U8PPN9;
Q8RIA1;2.7.7.8
A0A0P0VLI8;
Q5KKD9;2.7.13.3
A0A0P0V0N9;
F6H7R3;
A0A078F4E2;2.7.7.60
D4A0E8;2.1.1.-
C3YPW1;2.7.7.7
F6XUY3;
M5WYU3;
Q10KW1;1.11.1.7
Q9GPS6;2.1.1.77
A0A3B6JG42;
C0LGE0;2.7.11.1
A0A2K1J3E8;
Q6DHQ7;3.1.1.4
H3GAR1;
P44527;4.4.1.13
C3ZQI4;2.4.1.109
G1KGV1;2.4.1.-
Q5XJ30;3.6.1.62
A0A3B6N301;
A0A1S3X687;
A0A2K3DSZ2;
M4DND2;
H2MNW2;
P63322;3.6.5.2
A0A251S995;2.7.11.1
K7MVP9;
Q8T9L5;2.7.11.1
Q6NWE2;
D8SJ39;
H2QT92;
P17695;"1.11.1.9; 2.5.1.18"
F7BGK4;3.1.4.11
Q4Q9F9;3.5.4.9
A0A1U8JGN4;
A0A1S3XN09;6.1.1.7
A0A3B6EQL8;2.7.7.6
Q4WP16;
A0A2C9U910;1.11.1.7
B7PIV5;2.5.1.18
A0A022RZG3;3.1.1.11
A0A1U8LI59;
A0A3B6RGE5;
C4LSE0;
M1B5F0;6.3.1.2
A0A0G2K583;2.4.2.28
H9C870;
F6H6Y0;
C4LVZ4;2.7.1.35
A0A0A0KZL0;5.1.3.15
F7H5Q6;3.1.4.50
Q387D4;2.7.1.-
A0A0R4IPN2;
A0A078HIV3;
A0A3Q1LXH7;4.2.1.49
H3FY16;
A0A1U8IVC4;
A0A061EBJ9;
A0A0K9P0S5;
A0A0Q3FX52;
A0A1S4ASX4;3.6.1.1
Q4WUI1;
A0A022R8M0;2.7.11.1
F6SGB2;3.5.1.98
Q6CC15;
A8X7I4;
Q19192;2.7.11.1
A0A0A0KSF5;
A0A0K9RVK7;
B9SCD6;3.1.2.12
M1B8S4;1.1.1.37
M0ZN52;
A0A0A0KDM6;4.2.3.5
P00350;1.1.1.44
Q9XIG2;2.7.8.-
A7T7Z2;
Q580I2;
A0A0K9NW74;2.7.1.40
M1C8R7;
F1RLZ8;
A0A3Q2KQI2;5.2.1.8
M3VU05;2.7.11.1
O07631;3.6.5.-
A0A3B6D3M4;
A0A2J6KKZ4;2.3.1.51
F7DVD1;
G3R0I3;
M4CFX7;
B3RJJ0;
K7K8W2;
Q6K9N1;2.7.11.1
A0A2C9UQI8;2.7.1.21
C4M7V7;2.6.1.16
K4AD33;
A0A1U8EBG6;
F0Z6X9;
R4GH41;3.5.1.23
O49434;3.5.3.9
Q9I2U2;5.2.1.8
A0A059C9N2;
A0A2C9WJ97;
B7PP47;3.1.3.48
F6HGY3;2.7.1.-
F6PPI4;2.4.2.8
H2Q7J7;6.2.1.5
H2LEQ6;2.8.2.-
A0A022QI85;
A0A059BBQ9;
A0A2I4H0Y2;
A0A0K9QSC3;
Q7Z2E3;"3.6.1.71; 3.6.1.72"
G1KSB4;
P28638;2.1.1.72
C8V8B9;1.8.4.11
A0A2I4F708;
E9FV81;1.8.4.12
P73573;
Q89GY0;1.1.1.284
F6WFJ4;4.2.1.17
W5MM27;
A0A3Q2UFZ7;
A0A368QGV7;6.2.1.45
Q8ZGW0;"1.1.99.1; 1.2.1.8"
T1EDZ8;2.4.1.1
C3Y3J2;2.4.2.-
E1BHH1;2.7.7.7
A0A0K9PCK3;
Q7CR63;2.7.7.41
A7T7J9;4.2.1.11
A0A2I4HQW3;2.7.11.24
F6TAY5;
D8SW83;3.3.1.1
Q9LFU9;2.3.1.4
A0A078EZV5;2.7.7.6
W5MXP9;
G1KUD7;1.4.3.2
Q9ZNT1;1.6.2.2
A0A1S3ZE23;
A0A3B6GP01;2.1.1.228
T1F146;
W5MCK1;2.7.11.1
A8BII9;3.1.3.15
Q54WR4;3.1.4.4
B9SPE2;2.7.7.50
H9GAC4;4.2.1.11
M5VTG6;3.6.4.12
B9RLI9;
Q8P5P5;2.7.4.3
A0A1D5P6H9;
F1SLL5;"3.1.3.106; 3.1.3.4; 3.1.3.81"
B7PG19;5.5.1.4
A5HYC1;5.3.1.1
F7ATT1;
A0A251KNA5;
A0A1U8MPD7;1.8.4.11
C3YTD9;6.5.1.4
M5XCK9;
M4DLR8;
A0DD78;
Q8TGG5;3.6.5.-
A0A067GVS6;
Q54YD9;"2.5.1.15; 2.7.6.3; 4.1.2.25"
A0A0K9QL52;
A0A3Q2IH36;
Q7PZR7;3.6.4.13
Q8A955;
E9HHX4;
G1KSY0;2.7.8.5
A0DUD1;
A0A0A0LAA5;
B5YNG2;
F1NPG2;1.1.1.42
U5D896;5.4.99.5
A0A3B3HQ05;2.7.11.-
C5YQ01;3.1.4.11
F6HQ70;
W5NG52;4.6.1.1
A0A2I3SK46;4.6.1.1
K3XG22;
Q7PXR8;3.6.4.12
M3W1R6;
O66461;1.3.98.1
F4NRY1;
A0A0R0EAL6;
Q5L2C2;1.4.3.19
C4LWS7;
A0A022Q963;
P39821;1.2.1.41
E9AFD2;2.7.1.30
B9P5A5;
Q9HUX1;4.1.1.19
A0A1S3YMJ8;3.7.1.2
Q8I9K7;
A7S9Q1;3.1.4.-
Q0TXW7;3.6.4.12
Q9XA57;2.7.11.1
P68106;5.2.1.8
A0C5Z5;3.6.4.12
H9GBF1;
A0A059AFW9;
A0A078IGZ7;6.4.1.4
A0A251PJI9;
U4PBV0;
W1PYT8;
A0A078IE12;6.1.1.16
A0A1U8AVI6;
A8XI50;
Q6BGK5;2.7.11.24
A0A2K3CVR1;3.6.4.12
M3VWL2;4.1.2.13
I1MMH5;3.1.1.-
A5PMD9;3.1.4.-
F6HPZ3;
A3KNL3;2.7.7.15
H2Q4F4;2.3.1.-
F6PKN8;2.7.1.107
A0A1S3YJL2;"1.2.1.41; 2.7.2.11"
Q814I7;1.14.14.47
A0A1D5PMU1;2.3.1.-
A0A3B6B0X4;
A0A1U8M3J4;1.1.3.15
A0A0K9RNT1;2.7.6.2
A0A1U8K0Q5;
W5MMV1;2.7.1.30
A0A251TKS3;1.11.1.7
A2F013;
Q0V2B9;
M4CPA1;
F1P2S1;
Q6F4N6;4.1.1.50
A0A0K9RUW5;6.3.1.2
Q7T378;
A0A078JHL2;
Q758U0;6.1.1.17
F6SCX5;2.7.11.30
A0A251SRH1;
A0A251TP26;
A0E8L1;
A0D3G8;6.3.1.14
A0A1S4CJB2;3.6.4.12
F0ZAC7;
F3YD80;
A0DA71;
H9G7A1;
A2F3L4;
A0A1S4APB8;3.6.1.1
M3VYT8;2.3.1.48
M1DYN3;
O96999;
P36969;1.11.1.12
M1AG54;3.1.3.7
A0A1U8F1Y8;3.1.3.12
A7T2H7;
A0A3B5ZS01;
C5YEP3;
A8Y2Y7;
A0A1U8KVZ3;
A0A2K2ANV9;
I1I6C4;2.7.1.40
H9L4B6;
Q2HTA8;3.6.1.1
Q10ST1;
A0A0A0KNK6;
Q6RXY1;2.7.11.1
A0A3B5ZN33;3.1.4.4
A0A2K2B979;
W1PUT3;
A0A3B6AS70;
A0A1D6FAW5;5.2.1.8
F6W685;
A0A067DP82;3.1.4.4
F4P2D7;3.6.4.12
Q8DRM3;2.1.2.2
Q95T80;
A0A2C9URS4;
Q4WI44;1.8.4.11
H2RG40;"2.7.7.1; 2.7.7.18"
F6I0G4;
C3YV14;
A0A096P7Q9;3.1.3.7
P28625;
A7S938;
D3ZCT5;
A0A251KFK7;
A0A3B5YSP0;2.7.11.1
H3E9Z2;
Q1K6U2;1.2.1.41
W5MZU8;2.1.1.-
P0CX81;
A0A1D6N9S3;2.7.11.1
A0A3B6JGU6;
D8RG49;
H2RBU9;1.8.1.9
F6WHD4;
A0A3Q7I690;1.4.3.-
A0A251U3S5;
F6TH93;3.1.1.4
Q9BDE0;1.14.18.1
A0D1D1;
A0A6I8QHN4;
H2Q999;
A0A0A0LV56;
B8E249;2.7.1.23
A0A1S4AV08;6.1.1.7
A0A059B1U0;2.1.2.1
F7CZP8;2.1.1.20
Q7UEN4;1.16.3.1
A7RRN1;
Q5B090;
Q9HQC2;4.2.3.5
A8WRU0;1.2.1.84
A9V335;
G7KP49;3.1.1.11
Q9K097;4.99.1.1
P60472;2.5.1.31
A2G650;
Q67UA6;
Q80YS9;
A0A3B6U7Q2;
A0A1U8M6Y4;3.6.4.13
P0AE08;1.11.1.26
A0A2C9U252;2.7.1.150
F7DUG2;
B9RRJ0;2.3.1.39
A0A0K9NMX2;
A0A1U8LA08;
A0A061GN85;
E3KLT7;2.5.1.54
Q8I6S5;1.2.4.2
P21592;2.5.1.-
Q7JZB1;1.4.3.3
Q0UGB9;
P56069;2.5.1.48
P37980;3.6.1.1
A0A1D6GU80;
K7U904;2.7.1.25
K7KUE8;
Q2KI50;
A0A3B6QJX5;2.7.11.1
F7BFU9;
Q5AI14;
A0A0K9R2B8;
P0C0V7;5.4.2.10
A0A2K3E045;2.7.7.6
F2DYL8;
A0A1U7ZZP5;1.2.4.2
A0A2I2UES7;2.4.1.-
A0DNG0;3.6.4.12
T1FSU9;
A0A067EN35;2.7.4.3
B5YJT4;2.7.1.23
K9IVJ5;4.3.1.17
Q12311;
A0A059DKB4;3.1.3.12
F6RC31;
O88508;"2.1.1.-; 2.1.1.37"
A0A1S3XJ10;3.1.1.11
F6PWP6;"2.7.7.50; 3.6.1.74"
A0A1S4AQE2;
E7F5M3;6.1.1.10
Q5RII9;5.6.1.1
F6HZS7;
A0A1S3ZAS7;1.11.1.7
A0A2K1J387;
B7QGA0;2.1.1.60
A7RIN5;
H3K2W2;
M1CL13;1.16.3.1
F6T471;3.5.99.6
A0A0K9QS61;1.6.2.4
A0A2K1JL72;2.7.1.108
D8R1X0;3.1.1.11
T1FSE7;2.7.7.7
D8FRQ0;
Q9Y7I4;2.4.1.258
A0A251UT89;
A0A2C9U028;
O02640;1.1.1.37
A0A059D7S2;
A0A1U8GJT2;4.1.1.49
Q9VVK4;3.5.4.4
H2KYA7;
A0A1U8M3K9;
W1NGS5;
F4P2L0;
Q2G2C4;2.7.7.40
Q5KGL6;
A0E766;
I1H1K0;
M4FF68;
A0A1U8A2U3;2.7.11.1
B1L602;4.2.1.51
W5M6S1;2.4.2.-
P73990;
Q49HD7;
E9GVI7;
F6Q4S1;3.6.4.13
A0A2C9U521;5.1.3.3
D4A3U7;2.7.11.24
A0A0K9PK57;3.1.1.11
H0WEF6;4.3.1.17
W1NJ99;
A0A251TWM2;1.1.3.15
F1S451;
A0A078GJM2;1.15.1.1
W5MTG9;
G7JRF0;
A0A2C9V6N1;
A0A0G2K001;
A0A2C9VK06;1.14.14.17
A0A2C9WKQ2;2.7.11.24
A0A2J6KQX8;
A9V701;5.2.1.8
Q7Q0U0;2.3.1.21
Q9Y7Y5;2.3.1.48
I1J3A6;
H3GGY9;
F1S1X2;2.1.2.9
F6UWE1;
Q22922;3.5.4.5
B7SBA2;6.2.1.12
Q54JH6;2.1.1.37
Q29043;"2.4.1.344; 2.4.1.69"
Q4WHX3;
C6KTC3;6.3.5.7
A0A3B6RBN0;1.11.1.7
A0A2J6JMA1;2.4.1.13
M4CWD5;
A0A3Q2H820;
A9URY8;6.1.1.15
M1CQ92;2.7.1.40
P04634;3.1.1.3
A0A3Q7E928;
A0A139WLH6;6.2.1.45
A0A1B8XWU3;2.8.2.-
A0A2I3TX53;2.7.11.21
M5W6T9;
A0A2G2ZRF9;1.11.1.7
C5XYY3;2.7.11.1
E9H071;
A0A1U8AXB5;
A0A2K3CUL9;
A0A059C6U2;
A7EDD4;
I1NC81;
A0A0A0LCC6;
A0DTN3;
A7EJ43;
Q70ZZ6;
P49585;2.7.7.15
A0A251NRJ3;2.7.11.1
I1K4T0;3.2.1.26
M3W0J7;3.6.4.12
B3RXQ5;
A0A287PWC2;2.7.11.1
A0A1D6Q0G7;
C5YDD2;1.4.3.-
Q1JPX8;
A0A287BJF9;3.5.1.98
C3YZQ7;1.14.11.2
F6XZ18;
I1IVJ6;
I1KNQ8;
W5CT81;
A0A078IAJ9;
A0A2J6M5L6;
A0A059AA49;
E9FQX4;
A0DKI5;
A0A2K1YQ82;1.1.1.37
P9WNW7;1.13.11.25
Q0UBS8;
Q89MB1;
A0A022RTF3;
Q00WU7;3.5.1.1
A0A078FSA7;
A0A251UU27;7.1.1.9
B9TNK0;
C3Z8N0;
H2LZ18;
U5D1B4;2.3.3.10
A0A3B6SK62;1.1.1.27
F1R3W7;2.7.1.17
G3S9T6;
M5VVJ2;3.6.5.-
A0A078I231;
O94640;2.3.1.286
A0A0R0I2R8;1.11.1.7
A0A061GXB8;4.2.1.11
A0A1U8JY60;
A0A1S4C181;6.1.1.6
A0A1U8E7W8;
B9IJ33;2.7.11.24
A0A2J6KXX5;5.3.1.24
C5XL67;2.7.11.1
H9GIU8;4.1.2.13
I1K9C5;
F1SVC3;2.7.7.6
A0A368PRJ0;
H6QT55;2.7.13.3
A0A2I3TFM8;
Q3SDP3;
A0A1S3YM00;
C5WYQ1;2.7.11.-
H1ZUX5;
I1H1X2;2.7.4.14
Q9XDN0;1.1.-.-
O25149;3.6.4.-
A0A1U8BD39;4.1.2.13
A0A2G3AMZ4;
A9UT59;
A0A2I2ZXK2;
B9I4W8;4.1.1.15
